"gene","contig","start","stop","strand","family","nb_copy_in_genome","partition","persistent_neighbors","shell_neighbors","cloud_neighbors","RGP","Spot","Module","Source_File"
"GEGEGB_01230","contig_1",265801,266397,"+","AJBGEP_01220",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01235","contig_1",266421,269903,"+","AJBGEP_01225",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01240","contig_1",269916,270875,"+","AJBGEP_01230",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_01255","contig_1",271765,272289,"+","AJBGEP_01235",2,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_01260","contig_1",272455,273528,"+","AJBGEP_01235",2,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_01265","contig_1",273604,275745,"+","AJBGEP_01240",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01270","contig_1",275801,276190,"+","AJBGEP_01245",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01275","contig_1",276253,277545,"+","AJBGEP_01250",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01280","contig_1",277629,277889,"-","AJBGEP_01255",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01285","contig_1",277876,278076,"-","AJBGEP_01260",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01290","contig_1",278274,278819,"+","AJBGEP_01265",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01295","contig_1",278816,279238,"+","AJBGEP_01270",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01300","contig_1",279270,279971,"+","AJBGEP_01275",1,"persistent",2,1,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_01320","contig_1",280756,282474,"-","AJBGEP_01280",1,"persistent",2,1,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_01325","contig_1",282585,283292,"-","AJBGEP_01285",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01330","contig_1",283289,283693,"-","AJBGEP_01290",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01335","contig_1",283812,284627,"-","AJBGEP_01295",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01340","contig_1",284666,285319,"-","HFCAGB_01300",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01345","contig_1",285312,286343,"-","AJBGEP_01305",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01350","contig_1",286533,287099,"+","AJBGEP_01310",1,"persistent",3,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01380","contig_1",293014,293469,"+","AJBGEP_14275",1,"persistent",3,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_01385","contig_1",293573,294874,"+","HFCAGB_14445",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01390","contig_1",294871,295194,"-","AJBGEP_14265",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01395","contig_1",295239,296594,"-","AJBGEP_14260",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_01405","contig_1",296709,299369,"-","AJBGEP_14250",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_01410","contig_1",299423,300103,"-","HFCAGB_14420",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01415","contig_1",300176,300595,"-","AJBGEP_14240",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01420","contig_1",300799,301836,"+","AJBGEP_14235",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01425","contig_1",301952,302641,"-","AJBGEP_14230",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01430","contig_1",302960,303343,"+","AJBGEP_14225",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01435","contig_1",303405,303992,"-","AJBGEP_14220",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_01445","contig_1",305010,306344,"-","AJBGEP_14210",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_01450","contig_1",306474,307211,"+","AJBGEP_14205",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01455","contig_1",307196,308818,"-","AJBGEP_14200",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01460","contig_1",309243,309818,"+","AJBGEP_14195",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01465","contig_1",309850,310500,"+","AJBGEP_14190",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01470","contig_1",310500,311456,"+","AJBGEP_14185",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01480","contig_1",311453,311932,"+","AJBGEP_14180",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_01485","contig_1",312191,313990,"+","AJBGEP_13820",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_01490","contig_1",314007,314981,"+","AJBGEP_13815",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01495","contig_1",315198,315935,"+","AJBGEP_13810",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01500","contig_1",315932,316837,"+","AJBGEP_13805",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01505","contig_1",316849,317577,"+","AJBGEP_13800",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01510","contig_1",317589,318320,"+","AJBGEP_13795",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01515","contig_1",318320,318700,"+","AJBGEP_13790",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01520","contig_1",318812,319072,"-","AJBGEP_13785",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01525","contig_1",319125,320036,"-","AJBGEP_13780",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01530","contig_1",320152,321348,"+","HFCAGB_14300",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01535","contig_1",321370,322287,"+","AJBGEP_13770",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01540","contig_1",322326,323174,"-","AJBGEP_13765",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01545","contig_1",323290,324183,"+","AJBGEP_13760",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01550","contig_1",324194,325555,"+","AJBGEP_13755",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01555","contig_1",325559,326194,"+","AJBGEP_13750",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01560","contig_1",326252,326770,"+","AJBGEP_13745",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01565","contig_1",326938,328365,"-","HFCAGB_14265",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01570","contig_1",328621,332508,"+","AJBGEP_13735",1,"persistent",2,1,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01585","contig_1",333203,334588,"+","AJBGEP_13720",1,"persistent",2,1,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01590","contig_1",334590,335354,"+","GEGEGB_01590",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01595","contig_1",335351,336688,"+","AJBGEP_13710",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01600","contig_1",336765,337103,"+","AJBGEP_13705",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01605","contig_1",337152,338612,"-","AJBGEP_13700",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01610","contig_1",338668,340812,"-","AJBGEP_13695",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01615","contig_1",340895,342226,"-","AJBGEP_13690",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01620","contig_1",342575,344119,"-","IKCLMC_06095",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_01625","contig_1",344300,345490,"-","AJBGEP_13680",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01630","contig_1",345815,347068,"+","AJBGEP_13675",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01635","contig_1",347253,348392,"+","AJBGEP_13670",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01640","contig_1",348387,349664,"-","AJBGEP_13665",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01645","contig_1",349790,350428,"+","AJBGEP_13660",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01650","contig_1",350419,350703,"+","HFCAGB_14180",2,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01655","contig_1",350697,351404,"+","HFCAGB_14180",2,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01660","contig_1",351405,352418,"-","AJBGEP_13650",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01665","contig_1",352429,353247,"-","AJBGEP_13645",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01670","contig_1",353251,354294,"-","AJBGEP_13640",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01675","contig_1",354476,355354,"-","HFCAGB_14160",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01680","contig_1",355499,356302,"-","AJBGEP_13630",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01685","contig_1",356421,357152,"+","AJBGEP_13625",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01690","contig_1",357394,357888,"+","AJBGEP_13620",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01695","contig_1",358069,359283,"+","AJBGEP_13615",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01700","contig_1",359311,359697,"+","AJBGEP_13610",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01705","contig_1",359726,360049,"+","AJBGEP_13605",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01710","contig_1",360246,360761,"+","AJBGEP_13600",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01715","contig_1",360774,362624,"+","AJBGEP_13595",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01720","contig_1",362626,362961,"+","AJBGEP_13590",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01725","contig_1",362973,363173,"+","AJBGEP_13585",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01730","contig_1",363227,364510,"+","AJBGEP_13580",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01735","contig_1",364426,364605,"-","PKJKAM_13645",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01740","contig_1",364620,365396,"+","AJBGEP_13570",1,"persistent",3,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01760","contig_1",366880,367722,"-","AJBGEP_13550",1,"persistent",3,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01765","contig_1",367931,372865,"+","AJBGEP_13545",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01770","contig_1",372866,375181,"+","AJBGEP_13540",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01775","contig_1",375337,376617,"+","AJBGEP_13535",2,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01780","contig_1",376599,377714,"+","AJBGEP_13535",2,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01785","contig_1",377711,378340,"+","AJBGEP_13530",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01790","contig_1",378333,379142,"+","AJBGEP_13525",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01795","contig_1",379142,380005,"+","AJBGEP_13520",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01800","contig_1",380126,380557,"+","AJBGEP_13515",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01805","contig_1",380764,381930,"+","AJBGEP_13510",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01810","contig_1",382224,383198,"+","AJBGEP_13505",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01815","contig_1",383225,384343,"+","AJBGEP_13500",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01825","contig_1",384454,385728,"+","AJBGEP_13490",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01830","contig_1",385742,386362,"+","AJBGEP_13485",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01835","contig_1",386373,387551,"+","AJBGEP_13480",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01840","contig_1",387670,389142,"+","AJBGEP_13475",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01845","contig_1",389231,389452,"+","AJBGEP_13470",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01850","contig_1",389798,390049,"+","AJBGEP_13465",2,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01855","contig_1",390110,391990,"+","AJBGEP_13465",2,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01860","contig_1",392048,393013,"+","BEJGEH_12740",1,"persistent",2,0,2,"","","","GCF_000007545.1.tsv"
"GEGEGB_01870","contig_1",399637,400884,"+","HFCAGB_13965",4,"persistent",2,0,5,"","","","GCF_000007545.1.tsv"
"GEGEGB_01875","contig_1",400881,404039,"+","HFCAGB_13965",4,"persistent",2,0,5,"","","","GCF_000007545.1.tsv"
"GEGEGB_01880","contig_1",404127,405317,"+","HFCAGB_13965",4,"persistent",2,0,5,"","","","GCF_000007545.1.tsv"
"GEGEGB_01885","contig_1",405399,406904,"+","HFCAGB_13965",4,"persistent",2,0,5,"","","","GCF_000007545.1.tsv"
"GEGEGB_01900","contig_1",412555,413904,"-","AJBGEP_13435",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_01905","contig_1",414065,415531,"+","AJBGEP_13430",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01910","contig_1",415601,417178,"+","AJBGEP_13425",1,"persistent",2,0,2,"","","","GCF_000007545.1.tsv"
"GEGEGB_01930","contig_1",419732,419905,"-","AJBGEP_13410",1,"persistent",2,0,4,"","","","GCF_000007545.1.tsv"
"GEGEGB_01935","contig_1",420336,422549,"+","AJBGEP_13405",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01940","contig_1",422585,424126,"-","AJBGEP_13400",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01945","contig_1",424131,426197,"-","AJBGEP_13395",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01950","contig_1",426386,427024,"-","AJBGEP_13390",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01955","contig_1",427024,428061,"-","LNHIMF_13200",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01960","contig_1",428474,429100,"+","AJBGEP_13380",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01965","contig_1",429188,430477,"+","AJBGEP_13375",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01970","contig_1",430548,431273,"+","AJBGEP_13370",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01975","contig_1",431300,431659,"-","AJBGEP_13365",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01980","contig_1",431699,433162,"-","AJBGEP_13360",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_01985","contig_1",433370,434437,"+","AJBGEP_13355",1,"persistent",3,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02005","contig_1",437243,438382,"+","HFCAGB_13845",1,"persistent",3,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02010","contig_1",438429,438899,"-","AJBGEP_13345",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02015","contig_1",438899,439471,"-","AJBGEP_13340",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02020","contig_1",439617,440495,"+","AJBGEP_13335",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02025","contig_1",440512,441546,"+","AJBGEP_13330",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02030","contig_1",441721,442434,"+","AJBGEP_13325",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02035","contig_1",442566,443429,"+","AJBGEP_13320",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02040","contig_1",443445,445460,"+","HFCAGB_13810",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02045","contig_1",445487,445687,"-","AJBGEP_13310",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02050","contig_1",445715,446842,"-","AJBGEP_13305",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02055","contig_1",446846,447202,"-","HFCAGB_13795",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_02070","contig_1",447848,450961,"-","HFCAGB_13780",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_02075","contig_1",451146,452846,"-","AJBGEP_13280",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02080","contig_1",453032,454891,"+","GEGEGB_02080",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02085","contig_1",455340,456638,"-","AJBGEP_13270",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02090","contig_1",456842,457417,"+","AJBGEP_13265",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02095","contig_1",457542,458585,"+","AJBGEP_13260",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02100","contig_1",458713,458943,"+","AJBGEP_13255",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02105","contig_1",459006,461006,"-","HFCAGB_13745",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02110","contig_1",461026,461976,"-","AJBGEP_13245",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02115","contig_1",462248,464527,"+","AJBGEP_13240",1,"persistent",2,0,2,"","","","GCF_000007545.1.tsv"
"GEGEGB_02130","contig_1",465655,465990,"+","AJBGEP_13225",1,"persistent",2,0,2,"","","","GCF_000007545.1.tsv"
"GEGEGB_02135","contig_1",466003,466482,"+","AJBGEP_13220",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02140","contig_1",466460,467149,"+","AJBGEP_13215",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02145","contig_1",467146,467943,"+","GEGEGB_02145",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02150","contig_1",467940,468956,"+","AJBGEP_13205",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_02160","contig_1",469698,471101,"+","AJBGEP_13190",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_02165","contig_1",471112,471951,"+","AJBGEP_13185",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02170","contig_1",471941,473128,"+","HFCAGB_13685",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02175","contig_1",473247,474473,"+","AJBGEP_13175",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02180","contig_1",474470,475873,"+","HFCAGB_13675",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02185","contig_1",475885,477246,"+","AJBGEP_13165",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02190","contig_1",477265,478161,"+","AJBGEP_13160",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02195","contig_1",478171,478830,"+","AJBGEP_13155",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02200","contig_1",478843,479337,"+","AJBGEP_13150",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02205","contig_1",479385,480437,"+","BEJGEH_12415",1,"persistent",2,0,4,"","","","GCF_000007545.1.tsv"
"GEGEGB_02220","contig_1",482393,483292,"-","AJBGEP_13130",1,"persistent",2,0,3,"","","","GCF_000007545.1.tsv"
"GEGEGB_02225","contig_1",483295,484164,"-","AJBGEP_13125",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02230","contig_1",484377,484802,"+","AJBGEP_13120",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02235","contig_1",484789,485238,"+","BEJGEH_12385",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02240","contig_1",485300,485875,"+","AJBGEP_13110",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02245","contig_1",485970,486869,"+","AJBGEP_13105",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_02250","contig_1",487106,487897,"+","AJBGEP_13100",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_02255","contig_1",488055,489071,"+","AJBGEP_13095",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02260","contig_1",489071,489904,"+","AJBGEP_13090",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02265","contig_1",489904,490779,"+","AJBGEP_13085",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02270","contig_1",490769,491863,"+","AJBGEP_13080",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02275","contig_1",491984,492895,"+","AJBGEP_13075",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_02280","contig_1",492928,493287,"-","AJBGEP_13065",1,"persistent",2,0,1,"","","","GCF_000007545.1.tsv"
"GEGEGB_02285","contig_1",493364,494083,"-","AJBGEP_13060",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02290","contig_1",494098,495390,"-","HFCAGB_13560",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02295","contig_1",495473,496339,"+","AJBGEP_13050",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02300","contig_1",496336,496575,"+","AJBGEP_13045",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02305","contig_1",496725,497234,"-","AJBGEP_13040",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02310","contig_1",497275,499002,"-","AJBGEP_13035",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02315","contig_1",499051,499308,"-","AJBGEP_13030",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02320","contig_1",499692,500663,"-","AJBGEP_13025",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02325","contig_1",501036,501797,"-","AJBGEP_13020",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02330","contig_1",502029,503015,"+","HFCAGB_13520",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02335","contig_1",503087,505102,"+","AJBGEP_13010",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02340","contig_1",505104,505322,"+","AJBGEP_13005",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02345","contig_1",505319,506317,"-","AJBGEP_13000",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02350","contig_1",506407,507333,"+","AJBGEP_12995",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02355","contig_1",507395,508156,"-","AJBGEP_12990",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02360","contig_1",508412,509245,"+","AJBGEP_12985",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02365","contig_1",509300,510556,"+","AJBGEP_12980",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02370","contig_1",510615,510773,"+","AJBGEP_12975",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02375","contig_1",510825,511709,"+","AJBGEP_12970",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02400","contig_1",512524,513939,"+","AJBGEP_12945",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02405","contig_1",513993,514364,"-","AJBGEP_12940",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02410","contig_1",514387,514749,"-","AJBGEP_12935",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02425","contig_1",515355,517544,"+","AJBGEP_12920",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
"GEGEGB_02430","contig_1",517597,518799,"-","AJBGEP_12915",1,"persistent",2,0,0,"","","","GCF_000007545.1.tsv"
