persistent_family	duplication_ratio	mean_presence	is_single_copy_marker
AJBGEP_00685	0.0	1.0	True
AJBGEP_00690	0.0	1.0	True
AJBGEP_00700	0.0	1.0	True
AJBGEP_00705	0.0	1.0	True
AJBGEP_00710	0.0	1.0	True
AJBGEP_00715	0.0	1.111	True
AJBGEP_00725	0.0	1.0	True
AJBGEP_00730	0.0	1.0	True
AJBGEP_00735	0.0	1.0	True
AJBGEP_00740	0.0	1.0	True
AJBGEP_00745	0.0	1.0	True
AJBGEP_00750	0.0	1.0	True
AJBGEP_00755	0.0	1.0	True
AJBGEP_00760	0.0	1.0	True
AJBGEP_00765	0.0	1.0	True
AJBGEP_00770	0.0	1.0	True
AJBGEP_00775	0.0	1.0	True
AJBGEP_00780	0.0	1.0	True
AJBGEP_00785	0.0	1.0	True
AJBGEP_00790	0.0	1.0	True
AJBGEP_00795	0.0	1.0	True
AJBGEP_00805	0.0	1.0	True
AJBGEP_00815	0.0	1.0	True
AJBGEP_00825	0.0	1.0	True
AJBGEP_00830	0.0	1.0	True
AJBGEP_00845	0.0	1.0	True
AJBGEP_00855	0.0	1.0	True
AJBGEP_00860	0.0	1.0	True
AJBGEP_00865	0.0	1.0	True
AJBGEP_00870	0.0	1.0	True
AJBGEP_00875	0.0	1.0	True
AJBGEP_00880	0.0	1.0	True
AJBGEP_00885	0.0	1.0	True
AJBGEP_00890	0.0	1.0	True
AJBGEP_00895	0.0	1.0	True
AJBGEP_00905	0.0	1.0	True
AJBGEP_00910	0.0	1.0	True
AJBGEP_00915	0.0	1.0	True
AJBGEP_00935	0.0	1.0	True
AJBGEP_00945	0.0	1.0	True
AJBGEP_00950	0.0	1.0	True
AJBGEP_00955	0.0	1.0	True
AJBGEP_00960	0.0	1.0	True
AJBGEP_00965	0.0	1.0	True
AJBGEP_00970	0.0	1.0	True
AJBGEP_00975	0.0	1.0	True
AJBGEP_00980	0.0	1.0	True
AJBGEP_00985	0.0	1.0	True
AJBGEP_00990	0.0	1.0	True
AJBGEP_00995	0.0	1.0	True
AJBGEP_01000	0.0	1.0	True
AJBGEP_01005	0.0	1.0	True
AJBGEP_01010	0.0	1.125	True
AJBGEP_01015	0.0	1.0	True
AJBGEP_01020	0.0	1.0	True
AJBGEP_03160	0.0	1.0	True
AJBGEP_03165	0.0	1.0	True
AJBGEP_03175	0.0	1.111	True
AJBGEP_03185	0.0	1.0	True
AJBGEP_03190	0.0	1.0	True
AJBGEP_03200	0.0	1.0	True
AJBGEP_03205	0.0	1.111	True
AJBGEP_03210	0.0	1.111	True
AJBGEP_03220	0.0	1.0	True
AJBGEP_03225	0.0	1.0	True
AJBGEP_03230	0.0	1.0	True
AJBGEP_03240	0.0	1.0	True
AJBGEP_03245	0.0	1.0	True
AJBGEP_03250	0.0	1.0	True
AJBGEP_03255	0.0	1.0	True
AJBGEP_03265	1.0	2.0	False
AJBGEP_03270	0.0	1.0	True
AJBGEP_03280	0.0	1.0	True
AJBGEP_03285	0.0	1.0	True
AJBGEP_03290	0.0	1.0	True
AJBGEP_03295	0.0	1.0	True
AJBGEP_03300	0.0	1.0	True
AJBGEP_03305	0.0	1.111	True
AJBGEP_03315	0.0	1.0	True
AJBGEP_03320	0.0	1.111	True
AJBGEP_03325	0.0	1.0	True
AJBGEP_03330	0.0	1.0	True
AJBGEP_03335	0.0	1.0	True
AJBGEP_03340	0.0	1.0	True
AJBGEP_03345	0.0	1.0	True
AJBGEP_03350	0.0	1.0	True
AJBGEP_03355	0.0	1.0	True
AJBGEP_03360	0.0	1.0	True
AJBGEP_03365	0.0	1.0	True
AJBGEP_03370	0.0	1.0	True
AJBGEP_03375	0.0	1.0	True
AJBGEP_03380	0.0	1.111	True
AJBGEP_03385	0.0	1.0	True
AJBGEP_03425	0.0	1.0	True
AJBGEP_03430	0.0	1.0	True
AJBGEP_03435	0.0	1.0	True
AJBGEP_03440	0.0	1.0	True
AJBGEP_03455	0.0	1.0	True
AJBGEP_03460	0.0	1.0	True
AJBGEP_03470	0.0	1.0	True
AJBGEP_03475	0.0	1.0	True
AJBGEP_03480	0.0	1.0	True
AJBGEP_03525	0.0	1.0	True
AJBGEP_03530	0.0	1.0	True
AJBGEP_03540	0.0	1.0	True
AJBGEP_03545	0.0	1.0	True
AJBGEP_03550	0.0	1.0	True
AJBGEP_03555	0.0	1.0	True
AJBGEP_03560	0.0	1.111	True
AJBGEP_03565	0.0	1.0	True
AJBGEP_03570	0.0	1.0	True
AJBGEP_03575	0.0	1.0	True
AJBGEP_03580	0.0	1.0	True
AJBGEP_03585	0.0	1.0	True
AJBGEP_03590	0.0	1.0	True
AJBGEP_03595	0.0	1.0	True
AJBGEP_03605	0.0	1.0	True
AJBGEP_03610	0.0	1.0	True
AJBGEP_03615	0.0	1.0	True
AJBGEP_03620	0.0	1.0	True
AJBGEP_03625	0.0	1.0	True
AJBGEP_03635	0.0	1.0	True
AJBGEP_03640	0.0	1.0	True
AJBGEP_03650	0.0	1.0	True
AJBGEP_03660	0.0	1.0	True
AJBGEP_03665	0.0	1.0	True
AJBGEP_03670	0.0	1.0	True
AJBGEP_03675	0.0	1.0	True
AJBGEP_03680	0.0	1.0	True
AJBGEP_03685	0.0	1.0	True
AJBGEP_03695	0.0	1.0	True
AJBGEP_04745	0.0	1.0	True
AJBGEP_04755	0.0	1.0	True
AJBGEP_04760	0.0	1.0	True
AJBGEP_04770	0.0	1.0	True
AJBGEP_04775	0.0	1.0	True
AJBGEP_04780	0.0	1.0	True
AJBGEP_04790	0.0	1.0	True
AJBGEP_04795	1.0	2.0	False
AJBGEP_04800	0.0	1.0	True
AJBGEP_04805	0.0	1.0	True
AJBGEP_04810	0.0	1.0	True
AJBGEP_04815	0.0	1.0	True
AJBGEP_04820	0.0	1.0	True
AJBGEP_04825	0.0	1.0	True
AJBGEP_04830	0.0	1.0	True
AJBGEP_04835	0.0	1.0	True
AJBGEP_04845	0.0	1.0	True
AJBGEP_04850	0.0	1.0	True
AJBGEP_04860	0.0	1.0	True
AJBGEP_04865	0.0	1.0	True
AJBGEP_04870	0.0	1.0	True
AJBGEP_04875	0.0	1.0	True
AJBGEP_04880	0.0	1.0	True
AJBGEP_04885	0.0	1.0	True
AJBGEP_04890	0.0	1.0	True
AJBGEP_04900	0.0	1.0	True
AJBGEP_04905	0.0	1.0	True
AJBGEP_04910	0.0	1.0	True
AJBGEP_04915	0.0	1.0	True
AJBGEP_04920	0.0	1.0	True
AJBGEP_04925	0.0	1.0	True
AJBGEP_04930	0.0	1.0	True
AJBGEP_04945	0.0	1.0	True
AJBGEP_04950	0.0	1.0	True
AJBGEP_04955	0.0	1.0	True
AJBGEP_04960	0.0	1.0	True
AJBGEP_04970	0.0	1.0	True
AJBGEP_04975	0.0	1.0	True
AJBGEP_04980	0.0	1.125	True
AJBGEP_04985	0.0	1.0	True
AJBGEP_04990	0.0	1.111	True
AJBGEP_05045	0.125	1.25	False
AJBGEP_05080	0.25	1.25	False
AJBGEP_05085	0.25	1.25	False
AJBGEP_06590	0.0	1.0	True
AJBGEP_06595	0.0	1.0	True
AJBGEP_06600	0.0	1.0	True
AJBGEP_06610	0.0	1.0	True
AJBGEP_06625	0.0	1.0	True
AJBGEP_06630	0.0	1.0	True
AJBGEP_06635	0.0	1.0	True
AJBGEP_06640	0.0	1.111	True
AJBGEP_06645	0.0	1.0	True
AJBGEP_06650	0.0	1.0	True
AJBGEP_06660	0.0	1.0	True
AJBGEP_06665	0.0	1.0	True
AJBGEP_06670	0.0	1.0	True
AJBGEP_06675	0.0	1.0	True
AJBGEP_06680	0.0	1.0	True
AJBGEP_06685	0.0	1.0	True
AJBGEP_06700	0.0	1.0	True
AJBGEP_06705	0.0	1.0	True
AJBGEP_06710	0.0	1.0	True
AJBGEP_06715	0.0	1.0	True
AJBGEP_06720	0.0	1.0	True
AJBGEP_06725	0.0	1.0	True
AJBGEP_06730	0.0	1.0	True
AJBGEP_06735	0.0	1.0	True
AJBGEP_06740	0.0	1.0	True
AJBGEP_06745	0.0	1.0	True
AJBGEP_06755	0.0	1.0	True
AJBGEP_06760	0.0	1.0	True
AJBGEP_06765	0.0	1.0	True
AJBGEP_06770	0.0	1.0	True
AJBGEP_06775	0.0	1.0	True
AJBGEP_06780	0.0	1.0	True
AJBGEP_06785	0.0	1.0	True
AJBGEP_06795	0.0	1.0	True
AJBGEP_06800	0.0	1.0	True
AJBGEP_06805	0.0	1.0	True
AJBGEP_06810	0.0	1.0	True
AJBGEP_06815	0.0	1.0	True
AJBGEP_06820	0.0	1.0	True
AJBGEP_06825	0.0	1.0	True
AJBGEP_06830	0.0	1.111	True
AJBGEP_06835	0.222	1.222	False
AJBGEP_06840	0.0	1.0	True
AJBGEP_06845	0.0	1.0	True
AJBGEP_06850	0.0	1.0	True
AJBGEP_06855	0.0	1.0	True
AJBGEP_08405	0.0	1.0	True
AJBGEP_08410	0.0	1.0	True
AJBGEP_08415	0.0	1.0	True
AJBGEP_08425	0.0	1.0	True
AJBGEP_08430	0.0	1.0	True
AJBGEP_08435	0.0	1.0	True
AJBGEP_08440	0.0	1.0	True
AJBGEP_08445	0.0	1.0	True
AJBGEP_08450	0.0	1.0	True
AJBGEP_08455	0.0	1.0	True
AJBGEP_08465	0.0	1.0	True
AJBGEP_08470	0.0	1.0	True
AJBGEP_08475	0.0	1.0	True
AJBGEP_08480	0.0	1.0	True
AJBGEP_08500	0.0	1.0	True
AJBGEP_08505	0.0	1.0	True
AJBGEP_08510	0.0	1.0	True
AJBGEP_08515	0.0	1.0	True
AJBGEP_08525	0.0	1.0	True
AJBGEP_08540	0.0	1.0	True
AJBGEP_08545	0.0	1.0	True
AJBGEP_08550	0.0	1.0	True
AJBGEP_08555	0.0	1.0	True
AJBGEP_08560	0.0	1.0	True
AJBGEP_08565	0.0	1.0	True
AJBGEP_08570	0.0	1.0	True
AJBGEP_08575	0.0	1.0	True
AJBGEP_08580	0.0	1.0	True
AJBGEP_08585	0.0	1.125	True
AJBGEP_08590	0.0	1.0	True
AJBGEP_08595	0.0	1.0	True
AJBGEP_08600	0.0	1.111	True
AJBGEP_08605	0.0	1.0	True
AJBGEP_08610	0.0	1.0	True
AJBGEP_08615	0.0	1.0	True
AJBGEP_08620	0.0	1.0	True
AJBGEP_08625	0.0	1.0	True
AJBGEP_08630	0.0	1.0	True
AJBGEP_08640	0.0	1.111	True
AJBGEP_08645	0.0	1.0	True
AJBGEP_08655	0.0	1.0	True
AJBGEP_08660	0.0	1.0	True
AJBGEP_08665	0.0	1.0	True
AJBGEP_08670	0.0	1.0	True
AJBGEP_08675	0.0	1.111	True
AJBGEP_08680	0.0	1.0	True
AJBGEP_08685	0.0	1.0	True
AJBGEP_08690	0.0	1.0	True
AJBGEP_08695	0.0	1.0	True
AJBGEP_08705	0.0	1.0	True
AJBGEP_08710	0.0	1.0	True
AJBGEP_08720	0.0	1.111	True
AJBGEP_08730	0.0	1.0	True
AJBGEP_08735	0.0	1.0	True
AJBGEP_08740	0.0	1.0	True
AJBGEP_08745	0.0	1.0	True
AJBGEP_08750	0.0	1.0	True
AJBGEP_08755	0.0	1.0	True
AJBGEP_08760	0.0	1.0	True
AJBGEP_08765	0.0	1.0	True
AJBGEP_08770	0.0	1.0	True
AJBGEP_08775	0.0	1.0	True
AJBGEP_08780	0.0	1.0	True
AJBGEP_08785	0.0	1.0	True
AJBGEP_08795	0.0	1.0	True
AJBGEP_08805	0.0	1.0	True
AJBGEP_08810	0.0	1.0	True
AJBGEP_08815	0.0	1.0	True
AJBGEP_08820	0.0	1.0	True
AJBGEP_08825	0.0	1.0	True
AJBGEP_08830	0.0	1.0	True
AJBGEP_08835	0.0	1.0	True
AJBGEP_08840	0.0	1.0	True
AJBGEP_08845	0.0	1.0	True
AJBGEP_08850	0.0	1.0	True
AJBGEP_08855	0.0	1.0	True
AJBGEP_08870	0.0	1.0	True
AJBGEP_08875	0.0	1.0	True
AJBGEP_08880	0.0	1.0	True
AJBGEP_08885	0.0	1.0	True
AJBGEP_08890	0.0	1.0	True
AJBGEP_08895	0.0	1.0	True
AJBGEP_08900	0.0	1.0	True
AJBGEP_08905	0.0	1.0	True
AJBGEP_08910	0.0	1.0	True
AJBGEP_24065	0.0	1.0	True
AJBGEP_24075	0.0	1.0	True
AJBGEP_24080	0.0	1.0	True
AJBGEP_24085	0.0	1.0	True
HFCAGB_01300	0.0	1.0	True
HFCAGB_01490	0.0	1.143	True
HFCAGB_01690	0.0	1.0	True
HFCAGB_01700	0.0	1.0	True
HFCAGB_01775	0.0	1.0	True
HFCAGB_01780	0.0	1.0	True
HFCAGB_03385	0.0	1.111	True
HFCAGB_03420	0.0	1.0	True
HFCAGB_03500	0.0	1.0	True
HFCAGB_03515	0.0	1.0	True
HFCAGB_03560	0.0	1.0	True
HFCAGB_03580	0.0	1.0	True
HFCAGB_03620	0.0	1.0	True
HFCAGB_03800	0.0	1.0	True
HFCAGB_03815	0.0	1.0	True
HFCAGB_04910	0.0	1.0	True
HFCAGB_04915	0.0	1.0	True
HFCAGB_04925	0.0	1.0	True
HFCAGB_04975	0.0	1.0	True
HFCAGB_05015	0.0	1.0	True
HFCAGB_05105	0.0	1.0	True
HFCAGB_05120	0.0	1.0	True
HFCAGB_05160	0.0	1.111	True
HFCAGB_05340	0.143	1.286	False
HFCAGB_07255	0.0	1.0	True
HFCAGB_07370	0.0	1.0	True
HFCAGB_07390	0.0	1.0	True
HFCAGB_07410	0.0	1.111	True
HFCAGB_07425	0.0	1.0	True
HFCAGB_07430	0.0	1.0	True
HFCAGB_07440	0.0	1.0	True
HFCAGB_07475	0.0	1.0	True
HFCAGB_09625	0.0	1.0	True
HFCAGB_09635	0.0	1.0	True
HFCAGB_09640	0.0	1.0	True
HFCAGB_09645	0.0	1.0	True
HFCAGB_09660	0.0	1.0	True
HFCAGB_09670	0.0	1.0	True
HFCAGB_09680	0.0	1.0	True
HFCAGB_09785	0.0	1.0	True
HFCAGB_11320	0.143	1.143	False
HFCAGB_11345	0.0	1.0	True
HFCAGB_11380	0.0	1.0	True
HFCAGB_11580	0.0	1.0	True
HFCAGB_14300	0.0	1.0	True
HFCAGB_14390	0.0	1.0	True
HFCAGB_14420	0.0	1.0	True
HFCAGB_14445	0.0	1.0	True
HFCAGB_14515	0.0	1.0	True
HFCAGB_16530	0.0	1.0	True
HFCAGB_16565	0.0	1.0	True
HFCAGB_16595	0.0	1.111	True
HFCAGB_16695	0.0	1.0	True
HFCAGB_16775	0.0	1.0	True
HFCAGB_16780	0.0	1.0	True
HFCAGB_16785	0.0	1.0	True
HFCAGB_16790	0.0	1.111	True
HFCAGB_16820	0.0	1.125	True
HFCAGB_16850	0.0	1.0	True
HFCAGB_18530	0.0	1.0	True
HFCAGB_18605	0.0	1.0	True
HFCAGB_18655	0.0	1.0	True
HFCAGB_18735	0.0	1.0	True
HFCAGB_18770	0.0	1.0	True
HFCAGB_18860	0.0	1.0	True
HFCAGB_18950	0.0	1.0	True
HFCAGB_20680	0.0	1.0	True
HFCAGB_20790	0.0	1.0	True
HFCAGB_20900	0.0	1.111	True
HFCAGB_20945	0.0	1.0	True
HFCAGB_20960	0.0	1.0	True
HFCAGB_20990	0.0	1.0	True
HFCAGB_21025	0.0	1.0	True
HFCAGB_21155	0.0	1.0	True
HFCAGB_21165	0.0	1.0	True
HFCAGB_21750	0.0	1.0	True
HFCAGB_21765	0.0	1.0	True
HFCAGB_21905	0.0	1.0	True
HFCAGB_21910	0.0	1.0	True
HFCAGB_22070	0.0	1.0	True
HFCAGB_22110	0.0	1.0	True
HFCAGB_22115	0.0	1.0	True
HFCAGB_22130	0.0	1.0	True
HFCAGB_22175	0.0	1.0	True
BEJGEH_00225	0.0	1.111	True
BEJGEH_04760	0.0	1.0	True
BEJGEH_05625	0.0	1.0	True
BEJGEH_05630	0.0	1.0	True
BEJGEH_08270	0.0	1.0	True
BEJGEH_08485	0.0	1.111	True
BEJGEH_08555	0.444	1.444	False
BEJGEH_08575	0.0	1.0	True
BEJGEH_10410	0.0	1.0	True
BEJGEH_10635	0.0	1.0	True
BEJGEH_11850	0.0	1.0	True
BEJGEH_11915	0.0	1.0	True
BEJGEH_14530	0.0	1.0	True
BEJGEH_14640	0.0	1.0	True
BEJGEH_17540	0.0	1.0	True
BEJGEH_19230	0.0	1.0	True
BEJGEH_21585	0.0	1.0	True
GEGEGB_00315	0.0	1.0	True
GEGEGB_01590	0.0	1.0	True
GEGEGB_13590	0.0	1.0	True
GEGEGB_22315	0.0	1.0	True
ODDLKH_03205	0.0	1.111	True
ODDLKH_05765	0.0	1.0	True
ODDLKH_20970	0.0	1.0	True
ONMMKP_15820	0.0	1.0	True
ONMMKP_18635	0.143	1.143	False
IKCLMC_06095	0.0	1.111	True
IKCLMC_10105	0.0	1.0	True
PKJKAM_00630	0.0	1.0	True
PKJKAM_09720	0.0	1.0	True
AJBGEP_00005	0.0	1.0	True
AJBGEP_00010	0.0	1.0	True
AJBGEP_00015	0.0	1.0	True
AJBGEP_00020	0.0	1.0	True
AJBGEP_00025	0.0	1.0	True
AJBGEP_00030	0.0	1.0	True
AJBGEP_00035	0.0	1.0	True
AJBGEP_00040	0.0	1.0	True
AJBGEP_00045	0.0	1.0	True
AJBGEP_00050	0.0	1.0	True
AJBGEP_00055	0.0	1.0	True
AJBGEP_00060	0.0	1.0	True
AJBGEP_00070	0.0	1.0	True
AJBGEP_00075	0.0	1.0	True
AJBGEP_00080	0.0	1.0	True
AJBGEP_00085	0.0	1.0	True
AJBGEP_00095	0.0	1.0	True
AJBGEP_00100	0.0	1.111	True
AJBGEP_00105	0.0	1.0	True
AJBGEP_00110	0.0	1.0	True
AJBGEP_00115	0.0	1.0	True
AJBGEP_00120	0.0	1.222	True
AJBGEP_00125	0.0	1.0	True
AJBGEP_00130	0.0	1.0	True
AJBGEP_00135	0.0	1.0	True
AJBGEP_00140	0.0	1.0	True
AJBGEP_00145	0.0	1.0	True
AJBGEP_00150	0.0	1.0	True
AJBGEP_00155	0.0	1.0	True
AJBGEP_00160	0.0	1.0	True
AJBGEP_00165	0.0	1.0	True
AJBGEP_00170	0.0	1.0	True
AJBGEP_00175	0.0	1.0	True
AJBGEP_00180	0.0	1.0	True
AJBGEP_00185	0.0	1.0	True
AJBGEP_00190	0.0	1.0	True
AJBGEP_00200	0.0	1.0	True
AJBGEP_00205	0.0	1.0	True
AJBGEP_00215	0.0	1.0	True
AJBGEP_00225	0.0	1.0	True
AJBGEP_00230	0.0	1.0	True
AJBGEP_00235	0.0	1.0	True
AJBGEP_00240	0.0	1.0	True
AJBGEP_00245	0.0	1.0	True
AJBGEP_00250	0.0	1.0	True
AJBGEP_00260	0.0	1.0	True
AJBGEP_00265	0.0	1.0	True
AJBGEP_00270	0.0	1.0	True
AJBGEP_00280	1.0	2.667	False
AJBGEP_00285	1.0	2.667	False
AJBGEP_00295	0.0	1.0	True
AJBGEP_00305	0.0	1.0	True
AJBGEP_00315	0.0	1.0	True
AJBGEP_07890	0.0	1.0	True
AJBGEP_07895	0.0	1.0	True
AJBGEP_07900	0.0	1.0	True
AJBGEP_07905	0.0	1.0	True
AJBGEP_07910	0.0	1.0	True
AJBGEP_07915	0.0	1.0	True
AJBGEP_07920	0.0	1.0	True
AJBGEP_07925	0.0	1.0	True
AJBGEP_07945	0.0	1.111	True
AJBGEP_07950	0.0	1.0	True
AJBGEP_07955	0.0	1.0	True
AJBGEP_07960	0.0	1.111	True
AJBGEP_07965	0.0	1.0	True
AJBGEP_07970	1.0	3.0	False
AJBGEP_07975	0.0	1.0	True
AJBGEP_07980	0.0	1.0	True
AJBGEP_07990	0.0	1.0	True
AJBGEP_07995	0.0	1.111	True
AJBGEP_08005	0.0	1.0	True
AJBGEP_08010	0.0	1.0	True
AJBGEP_08015	0.0	1.0	True
AJBGEP_08020	0.0	1.0	True
AJBGEP_08030	0.0	1.0	True
AJBGEP_08035	0.0	1.0	True
AJBGEP_08040	0.0	1.0	True
AJBGEP_08045	0.0	1.0	True
AJBGEP_08055	0.0	1.0	True
AJBGEP_08065	0.0	1.0	True
AJBGEP_08075	0.0	1.0	True
AJBGEP_08080	0.0	1.0	True
AJBGEP_08085	0.0	1.0	True
AJBGEP_08090	0.0	1.0	True
AJBGEP_08095	0.0	1.0	True
AJBGEP_08100	0.0	1.0	True
AJBGEP_08105	0.0	1.111	True
AJBGEP_08110	0.0	1.0	True
AJBGEP_08120	0.0	1.0	True
AJBGEP_08125	0.0	1.0	True
AJBGEP_08130	0.0	1.0	True
AJBGEP_08135	0.0	1.0	True
AJBGEP_08145	0.0	1.0	True
AJBGEP_08150	0.0	1.125	True
AJBGEP_08155	0.0	1.0	True
AJBGEP_08160	0.0	1.0	True
AJBGEP_08210	0.0	1.0	True
AJBGEP_08215	0.0	1.0	True
AJBGEP_08220	0.0	1.0	True
AJBGEP_08225	0.0	1.0	True
AJBGEP_08230	0.0	1.0	True
AJBGEP_08235	0.0	1.0	True
AJBGEP_08240	0.0	1.0	True
AJBGEP_08245	0.0	1.0	True
AJBGEP_08250	0.0	1.0	True
AJBGEP_08255	0.0	1.0	True
AJBGEP_08260	0.0	1.0	True
AJBGEP_08265	0.0	1.0	True
AJBGEP_08270	0.0	1.0	True
AJBGEP_08275	0.0	1.0	True
AJBGEP_08280	0.0	1.0	True
AJBGEP_08285	0.0	1.0	True
AJBGEP_08290	0.0	1.0	True
AJBGEP_08300	0.0	1.0	True
AJBGEP_08305	0.0	1.0	True
AJBGEP_08315	0.0	1.0	True
AJBGEP_08320	0.0	1.0	True
AJBGEP_08325	1.0	2.0	False
AJBGEP_08330	0.0	1.0	True
AJBGEP_08335	0.0	1.0	True
AJBGEP_08340	0.0	1.0	True
AJBGEP_08345	0.0	1.0	True
AJBGEP_08350	0.0	1.0	True
AJBGEP_08355	0.0	1.0	True
AJBGEP_08360	0.0	1.0	True
AJBGEP_08365	0.0	1.0	True
AJBGEP_08370	0.0	1.0	True
AJBGEP_08375	0.0	1.0	True
AJBGEP_08380	0.0	1.0	True
AJBGEP_08385	0.0	1.0	True
AJBGEP_08390	0.0	1.0	True
AJBGEP_08395	0.0	1.0	True
AJBGEP_08400	0.0	1.0	True
AJBGEP_10805	0.0	1.0	True
AJBGEP_10835	0.0	1.0	True
AJBGEP_10845	0.0	1.0	True
AJBGEP_10850	0.0	1.0	True
AJBGEP_10855	0.0	1.0	True
AJBGEP_10865	0.0	1.0	True
AJBGEP_10880	0.0	1.0	True
AJBGEP_10885	0.0	1.0	True
AJBGEP_10890	0.0	1.0	True
AJBGEP_10895	0.0	1.0	True
AJBGEP_10900	0.0	1.0	True
AJBGEP_10905	0.0	1.0	True
AJBGEP_10910	0.0	1.0	True
AJBGEP_10915	0.0	1.111	True
AJBGEP_10920	0.0	1.0	True
AJBGEP_10925	0.0	1.0	True
AJBGEP_10930	0.0	1.0	True
AJBGEP_10935	0.0	1.0	True
AJBGEP_10940	0.0	1.0	True
AJBGEP_10945	0.0	1.0	True
AJBGEP_10950	0.0	1.0	True
AJBGEP_10955	0.0	1.0	True
AJBGEP_10960	0.0	1.0	True
AJBGEP_10965	0.0	1.0	True
AJBGEP_10970	0.0	1.0	True
AJBGEP_10975	0.0	1.0	True
AJBGEP_10980	0.0	1.0	True
AJBGEP_10990	0.0	1.0	True
AJBGEP_11000	0.0	1.0	True
AJBGEP_11005	0.0	1.0	True
AJBGEP_11010	0.0	1.0	True
AJBGEP_11015	0.0	1.0	True
AJBGEP_11020	0.0	1.0	True
AJBGEP_11025	0.0	1.0	True
AJBGEP_11030	1.0	2.0	False
AJBGEP_11035	0.0	1.0	True
AJBGEP_11040	0.0	1.0	True
AJBGEP_11045	0.0	1.0	True
AJBGEP_11050	0.0	1.0	True
AJBGEP_12080	1.0	2.0	False
AJBGEP_12085	1.0	2.111	False
AJBGEP_12090	1.0	2.111	False
AJBGEP_12100	1.0	2.111	False
AJBGEP_12105	1.0	2.111	False
AJBGEP_12110	1.0	2.111	False
AJBGEP_12120	0.0	1.0	True
AJBGEP_12125	0.0	1.0	True
AJBGEP_12130	0.0	1.0	True
AJBGEP_12135	0.0	1.0	True
AJBGEP_12140	0.0	1.0	True
AJBGEP_12145	0.0	1.0	True
AJBGEP_12150	0.0	1.0	True
AJBGEP_12155	0.0	1.0	True
AJBGEP_12160	0.0	1.0	True
AJBGEP_12165	0.0	1.0	True
AJBGEP_12170	0.0	1.0	True
AJBGEP_12180	0.0	1.0	True
AJBGEP_12185	0.0	1.0	True
AJBGEP_12195	0.0	1.0	True
AJBGEP_12200	0.0	1.0	True
AJBGEP_12205	0.0	1.0	True
AJBGEP_12210	0.0	1.0	True
AJBGEP_12220	0.0	1.111	True
AJBGEP_12225	0.0	1.111	True
AJBGEP_12230	0.0	1.0	True
AJBGEP_12235	0.0	1.0	True
AJBGEP_12240	0.0	1.0	True
AJBGEP_12245	0.0	1.0	True
AJBGEP_12250	0.0	1.111	True
AJBGEP_12255	0.0	1.0	True
AJBGEP_12260	0.0	1.0	True
AJBGEP_12265	0.0	1.0	True
AJBGEP_12270	0.0	1.0	True
AJBGEP_12275	0.0	1.0	True
AJBGEP_12280	0.0	1.0	True
AJBGEP_12290	0.0	1.0	True
AJBGEP_12300	0.0	1.0	True
AJBGEP_12305	0.0	1.0	True
AJBGEP_12315	0.0	1.0	True
AJBGEP_12320	0.0	2.0	True
AJBGEP_12325	0.0	1.0	True
AJBGEP_12330	0.0	1.0	True
AJBGEP_12335	0.0	1.0	True
AJBGEP_12340	0.0	1.0	True
AJBGEP_12345	0.0	1.0	True
AJBGEP_12350	0.0	1.0	True
AJBGEP_12355	0.0	1.0	True
AJBGEP_12360	0.0	1.0	True
AJBGEP_12365	0.0	1.0	True
AJBGEP_12370	0.0	1.0	True
AJBGEP_12375	0.0	1.0	True
AJBGEP_12380	0.0	1.0	True
AJBGEP_12385	0.0	1.0	True
AJBGEP_12390	0.0	1.0	True
AJBGEP_12400	0.0	1.0	True
AJBGEP_12405	0.0	1.0	True
AJBGEP_12410	0.0	1.0	True
AJBGEP_12415	0.0	1.0	True
AJBGEP_12440	0.0	1.0	True
AJBGEP_12455	0.0	1.0	True
AJBGEP_12460	0.0	1.0	True
AJBGEP_12465	0.0	1.0	True
AJBGEP_12470	0.0	1.0	True
AJBGEP_12475	0.0	1.0	True
AJBGEP_12480	0.0	1.0	True
AJBGEP_12485	0.0	1.0	True
AJBGEP_12490	0.0	1.0	True
AJBGEP_12495	0.0	1.0	True
AJBGEP_12500	0.0	1.0	True
AJBGEP_12505	0.0	1.0	True
AJBGEP_12510	0.0	1.111	True
AJBGEP_12515	0.0	1.0	True
AJBGEP_12520	0.0	1.0	True
AJBGEP_12530	0.0	1.0	True
AJBGEP_12535	0.0	1.0	True
AJBGEP_12540	0.0	1.0	True
AJBGEP_12545	0.0	1.0	True
AJBGEP_12550	0.0	1.0	True
AJBGEP_12555	0.0	1.0	True
AJBGEP_12565	0.0	1.0	True
AJBGEP_12570	0.0	1.0	True
AJBGEP_12580	0.0	1.0	True
AJBGEP_12585	0.0	1.0	True
AJBGEP_12590	0.0	1.0	True
AJBGEP_14205	0.0	1.0	True
AJBGEP_14210	0.0	1.0	True
AJBGEP_14220	0.0	1.0	True
AJBGEP_14225	0.0	1.0	True
AJBGEP_14230	0.0	1.0	True
AJBGEP_14235	0.0	1.0	True
AJBGEP_14240	0.0	1.0	True
AJBGEP_14250	0.0	1.0	True
AJBGEP_14255	0.0	1.0	True
AJBGEP_14260	0.0	1.0	True
AJBGEP_14265	0.0	1.0	True
AJBGEP_14275	0.0	1.0	True
AJBGEP_14305	0.0	1.0	True
AJBGEP_14315	0.0	1.0	True
AJBGEP_14320	0.0	1.0	True
AJBGEP_14325	0.0	1.0	True
